geneID	SRR7652567	SRR7652566	SRR7652565	SRR7652569	SRR7652568	SRR7652563
Solyc12g007170.2.1	6.652475076556199	6.519897705731468	6.898620315598367	7.710408551562305	7.600819414225227	8.005677898104333
Solyc06g084045.1.1	8.179992536358457	8.126467852792361	8.247022642255992	6.810496833407107	7.447140864698253	6.984628548820834
Solyc11g071470.1.1	0.025304699394364527	0.889204677358613	-1.3759733898187048	3.0504530256757674	1.467556025945297	1.8181900966123847
Solyc01g109720.3.1	2.6370098792046597	1.973689802570813	2.2847879423319557	0.5852611225438831	-0.6381157066049093	-0.6140804014758107
Solyc11g010170.2.1	2.7386288033814568	2.899517996421692	2.6421026569096964	4.574110065273609	3.9391408276034023	4.764723347675485
Solyc03g114070.3.1	4.730258323871655	4.9467387437839	4.94746342998587	3.757205382138601	3.8691437540200067	3.5189300640726024
Solyc11g068820.2.1	8.884513161106378	8.927912340120713	8.662289490564635	7.609000771684345	7.881596652291685	7.606257383198924
Solyc01g067750.3.1	7.425034464027927	7.488302787423288	7.101962756586356	6.351335108858737	6.333362581789118	6.304487719404976
Solyc05g014100.2.1	2.2536409449075707	2.9802559123126238	1.9846784685655388	3.2883330024332587	3.5172333971047385	3.5261092226448487
Solyc06g036467.1.1	1.2328991191924654	1.4154186677073233	0.7735728192612544	2.1781926203204782	2.306080483667875	2.6598704504657866
Solyc12g094640.2.1	11.746345050023455	11.7946379867661	11.550685851143065	10.168161041153503	11.177901568769226	10.18239768019153
Solyc06g068450.2.1	4.468624783915121	4.515858786601866	4.881012230341219	5.962665117057089	6.057229557820967	6.142116834271738
Solyc01g097950.3.1	6.06488205045873	6.0094628880000895	6.01142908330006	4.834210020724871	4.933579125525925	5.037231667673539
Solyc02g079430.3.1	2.064908510901996	1.9540714081103456	2.119533460312008	4.0868412223316195	3.7124097687240045	3.6696730824829773
Solyc05g015740.2.1	-0.5126942244231707	0.3471385830409113	-0.004362274439628445	1.5962058424088281	0.8611925314782947	0.8810362354835346
Solyc01g067620.3.1	-0.18079316896331668	0.7342013479324082	0.5054236172135921	1.3219609978661797	1.2517409545461369	1.898444327307809
Solyc11g072860.2.1	5.514298518479384	5.697737635477395	5.356422223253751	4.11239831757488	3.60523088326118	4.146710667174323
Solyc03g112210.1.1	1.203972192481656	1.1380521037957774	2.1303922686777357	2.8068267706754417	2.6016904387175366	3.0795772308692024
Solyc03g112280.3.1	-0.10850057168861146	-0.16361542269230012	0.3992839377335202	2.562092384313926	2.5071068782286905	2.2685744825656324
Solyc02g012000.1.1	3.6833909497213053	3.900583695111001	3.8998316201611756	2.719416202111369	2.7515794896000547	2.164931601282022
Solyc05g006700.3.1	2.0009324592704307	2.0889621570902084	2.6863165242704095	1.2124786063419433	0.9220148475630222	1.5752182850658105
Solyc09g082650.3.1	7.941840133780518	7.615286777119185	7.6581099606462235	8.92310020859836	8.434623102199708	9.029298221895534
Solyc10g079405.1.1	-0.5782584326081914	0.4780529816569602	0.8726453905970104	1.490174370511022	1.4925316542195446	1.5644874873587913
Solyc05g051180.2.1	0.20579482671048316	0.2363487203183407	0.4967460917759476	-2.9462368084416024	-5.589083878535608	-3.980063753868079
Solyc04g076880.3.1	6.848054311916028	6.691555155889198	7.20944366160313	5.893414691327514	5.989398685178444	5.861575042520476
Solyc12g070080.2.1	1.2202023228388215	1.0676826394843868	2.314530021418982	2.544699495362776	3.097987432200685	3.156404507387202
Solyc08g061270.1.1	5.425987808622263	5.2582379542620465	5.30460372176861	2.826184161920511	2.929498133372305	2.2695555939740153
Solyc11g066410.2.1	8.03061052361793	8.166453613855698	7.673134521762161	6.437892604715372	6.813401273692573	6.345379098666045
Solyc12g014480.2.1	1.4635646023024524	1.896903021225806	1.7867959833647167	3.078607659364601	3.1780348670475798	3.206789095750911
Solyc08g008273.1.1	1.7197628103431277	1.6372627793889485	1.6461161084321145	0.7263260939849796	0.6067611352764075	0.4309802715553175
Solyc01g090460.3.1	0.8732546153401244	0.9618496943093311	0.20803426667925884	2.0080248819821422	2.0351162179700704	2.0715842794160326
Solyc07g064690.1.1	4.1962829200929415	4.309455472037044	4.418699102905756	3.30455043325049	3.134278751580721	3.110322119397402
Solyc02g067050.3.1	7.647710655892887	7.64715807518747	8.29628018652909	6.257768473034451	7.478725179519115	6.704908612616893
Solyc03g096460.3.1	4.441760399835652	4.156818839926664	4.416041038986802	1.76243990118869	3.2058866819345506	2.714350371374523
Solyc09g008760.1.1	5.550159157296307	5.079674867546002	4.942224008688994	2.2061996486837523	1.8771371695730434	2.9630586641977423
Solyc07g054315.1.1	1.3535469971423228	1.9645823116049952	1.0045018612514731	0.22406957340535136	-0.14669221249399056	0.5086888355630809
Solyc01g089840.2.1	0.26293052230652303	0.03580914896424314	1.2512589449473084	-4.170419683760256	-3.9817284646571487	-5.565837588967802
Solyc03g095860.3.1	4.892327833907264	4.742172914184086	5.171791940137736	3.486361594367362	4.0101598169133315	3.4628035697638513
Solyc02g080400.2.1	2.505545891594456	3.039899819744165	2.1904730279964175	0.626028965344059	1.6774638305625993	0.7731552121938745
Solyc07g007020.3.1	3.0923532149717676	3.6575741216086275	3.1403624063548663	1.7445677180968961	2.09754382224942	2.204295511826394
Solyc05g024260.3.1	4.105170915990102	4.484817301282363	4.284504413094057	6.522823638808377	5.854109240110517	5.438267455200129
Solyc09g014450.3.1	2.0799322062980146	2.3785556027119603	2.531225763913589	3.7694304699651036	3.9527062536380195	4.104207020022875
Solyc09g066150.1.1	3.793298760517565	3.770665441884276	3.0093405818473586	0.9324433176744433	2.3351600345446677	1.4667425162166554
Solyc08g079230.1.1	4.195836883746216	3.9087215338893073	5.112288491731491	-1.6799854467353919	0.6039765894173671	-1.6264584222826726
Solyc07g006130.2.1	2.8051196589503378	2.3859054837344575	2.8949443736016462	3.923353239021064	3.785916998681749	3.835335694407377
Solyc09g075750.1.1	3.3241066297759096	3.74572033849993	2.9044911641077436	2.3922232186497396	1.7314953556529473	2.159420134682643
Solyc04g071085.1.1	10.927727928635026	10.751065952950093	11.02885151390783	8.0816300965817	8.265808458709179	8.018114640547797
Solyc11g068710.2.1	4.127074461928762	3.4411500385922187	3.7534875853554115	3.0320950146777252	2.334888355097597	2.328718419649397
Solyc05g052710.3.1	7.479419396518395	7.523161580487857	7.190987137714769	6.304275688807265	6.616365709540078	6.238883780916075
Solyc04g080925.1.1	-1.9673832921661758	-0.29530130733818916	-1.5305894977586756	1.449162262039341	2.0582370021656993	1.932929004887171
Solyc04g079780.3.1	7.955497097563101	8.016710011654801	7.550048419664362	6.400863525263516	6.818246469176912	6.477434621553758
Solyc02g069910.2.1	5.318729501717935	5.288852786640029	4.517092257420793	3.6345699478468045	4.184082594799189	3.4913028744575034
Solyc07g007270.3.1	2.334194001205829	2.9427095568152297	3.342157673736329	3.987014128040169	4.016402539641801	4.198608836706091
Solyc03g083730.1.1	2.805311272614034	2.8451466315891594	4.16966606478698	0.47383810218867223	1.1535140700532944	-0.42147900139538735
Solyc08g078030.3.1	1.0412857197556833	1.822509313364105	0.8677103716018383	-2.584016538454773	-0.7305265136623923	-1.4785117293941166
Solyc05g054930.3.1	2.851415393672279	3.4509127323330593	2.9712822285764835	1.9098402635506324	2.279398105069404	1.6862046206222128
Solyc06g067980.3.1	-2.006576946905264	-3.0618667425315023	-1.2155775582432768	3.873573584896973	3.7198977058153737	3.452936114070267
Solyc11g005840.2.1	3.4133738932423445	2.0759955271825055	2.5117826921298714	0.47401074814464866	0.907991180926257	-0.2835623305298076
Solyc02g082920.3.1	9.09154914090519	7.589197857885806	8.035044708190666	9.7785513842955325	9.04996126297888	9.48283590338187
Solyc06g050900.3.1	4.101726334933949	4.411673578617508	4.637873255969406	2.6923438622300324	3.507457601468259	3.5475137876750575
Solyc11g066130.1.1	3.8886310936470747	4.658741343135561	3.916944139762686	5.144011826196688	5.175200805408009	5.276389897195617
Solyc02g081170.3.1	6.8668462293724115	6.298462182342572	6.5464235705795595	8.501993575500913	8.167506242941794	8.253159475296549
Solyc01g099970.3.1	6.104250708954717	6.044089145542446	6.780017836218369	5.010482928811845	5.269264661947037	5.137880008067962
Solyc12g006050.2.1	5.866525057744527	5.59044648382057	6.653241133113192	4.349352352178398	4.872808486377088	4.877705936403728
Solyc03g120020.3.1	2.494032167247024	2.5525901778582	4.0751597527438	0.35294830761979834	-0.7393115665646104	-1.178897859885726
Solyc06g069410.3.1	5.32720045916075	5.382884585177474	5.792231739004274	4.478240228241523	4.537672997845357	4.209341817596607
Solyc05g018700.3.1	5.054382764413303	5.008010863808592	4.573649457641377	5.837253479914612	5.807161209537016	6.078189410612592
Solyc02g063255.1.1	0.6047120503973857	0.5834637167881562	-0.3665874842068397	2.03330832295842	1.4159843381242783	1.6821304552765544
Solyc01g109680.3.1	3.173444944172402	2.9285296714447937	2.5001848352020626	1.7628099666569315	1.2107808666863664	1.1511942695516808
Solyc06g048865.1.1	0.025440612925079705	0.22666960143222284	0.6635372025996339	1.9253265906927137	1.4506805122266753	1.5697343346429322
Solyc06g069820.3.1	0.41576634897595993	1.0951318101063252	-0.003912770264462753	2.3188711314452606	1.5569812666756935	1.9692579232215124
Solyc10g083690.3.1	5.542692014888499	3.028642950867936	3.6111833178739943	1.576849111281351	1.1517525556411032	1.7995992405789445
Solyc11g007250.2.1	2.481879598214824	2.7778723779627232	2.355058138222132	1.663942396105962	2.09058444054299	0.3645181411077059
Solyc07g008140.3.1	2.895069275459992	2.2848625567771386	2.0054812659779513	4.411008736554984	4.190788522307172	3.890995808914997
Solyc07g007050.1.1	4.244079165479731	4.505046272704409	4.509140223436584	2.6823603746892477	3.0830170715340373	2.118287857353139
Solyc09g007910.3.1	10.643333750164418	10.14371688377585	9.910444495967269	12.165805879432765	12.467905444754814	12.314995394386024
Solyc09g090470.3.1	4.303601797409476	3.8803099269658445	4.264333815855791	2.2053048596607545	2.621337744721864	2.356119963662844
Solyc05g053210.3.1	7.049777865664056	6.913959119700621	6.822396357478033	8.288685115893239	8.122269177559618	8.40056778901106
Solyc04g080920.2.1	-0.039982939359476714	1.644884632877993	-1.0633838702818488	4.293566977789183	4.1107395511113065	4.28770382131432
Solyc01g110510.3.1	4.479679678445885	4.569152560179097	4.848058387986903	3.0389447537871015	3.0833448860035624	2.959223024207149
Solyc04g012060.3.1	5.970207685377668	5.858254015288768	5.632938305914694	4.514764150047338	4.152586710745671	5.010840096716589
Solyc03g007060.3.1	-1.9845339487684377	-1.4676309576264517	-0.9492133171690597	0.25162373709339275	0.1877911620875461	0.04567520443994804
Solyc01g065700.3.1	4.259819543059753	5.617472705127147	3.912393884762161	2.6424229405228696	1.4209184314647028	2.246700171475314
Solyc07g018240.1.1	5.014018806306323	5.687287965803596	4.550304491069182	3.3378706990352462	3.97723451804905	3.6136079921993685
Solyc08g078870.2.1	4.173907092456697	3.4481067144263893	4.859530487743336	2.7652038792633107	3.1593646612545454	1.9460422995637525
Solyc04g079300.3.1	5.325981982969948	4.808673676756138	4.861214594033202	6.5244069437426955	6.44832604452581	6.329301971876109
Solyc06g060140.3.1	4.475119812221671	4.6498955084260585	4.585863770005013	3.1779773234672457	3.497159947865137	3.0619466776907576
Solyc12g013710.2.1	7.494815603742785	7.336006890146714	7.876956876902445	5.54589086560204	5.885507125410536	6.22582586330262
Solyc08g078300.3.1	1.1035455131003313	2.412555928931294	1.4633313737005536	2.765159016149027	2.3210520498906075	2.8790766670668906
Solyc08g078760.1.1	1.903774933200173	2.0376900976794348	1.5704931594710443	3.697907058853784	3.704291302593407	3.9704596188819625
Solyc03g093260.3.1	4.478065738323026	4.646486637308121	4.115582202617243	3.201338641314923	3.048989973265839	3.5649715926288845
Solyc03g095820.3.1	2.227339454798979	2.2915000989691188	2.0012488519702676	0.8743431973796874	0.8811662806499289	1.463756848933517
Solyc02g062960.3.1	0.8378934633153646	0.9544189844395043	-0.2601647299983109	3.3931346003498333	3.734439570250412	2.472581313244969
Solyc01g103540.3.1	8.293683286015108	8.168829987083809	9.271674059547255	9.919704734447352	9.9752988975233	9.926368751282359
Solyc02g065000.1.1	4.582720191155937	4.293033628828672	4.734518899103905	3.2348632891994624	3.5294207437376395	2.91217207376283
Solyc07g005510.3.1	8.425613346796858	8.463788747238265	8.745939853139923	7.00089058753611	7.598910675123133	7.209809544612696
Solyc05g056170.3.1	6.202434544499195	6.033136367684701	5.6250426250763885	7.295906728187242	6.496758451690903	7.532658699865626
Solyc05g012210.3.1	0.36686531692803614	0.931033081776664	0.08492742628536365	5.307306313887367	4.979797011872817	5.295562079132114
Solyc12g089000.2.1	3.0921775057265637	2.769939708150053	2.9179894865324196	4.17455955970019	3.9900866822745633	3.9130953360746434
Solyc07g006420.1.1	2.656770655491063	1.1878244598685155	1.8868109989649053	0.9057016488744744	0.0937068028909282	0.5484024017290271
Solyc02g091830.3.1	0.5112627910782791	1.9034797561427161	1.0314222724252793	-1.5074807899189289	-0.9526553292448103	0.15699461021602965
Solyc03g114690.3.1	3.2921857582244938	3.5310548763290157	2.7102931325907385	2.108821186314664	1.2237781129187957	1.7601463510557442
Solyc04g072890.3.1	0.5990086701229059	2.1485648022722383	0.6824925565395802	3.083684299407677	2.656971704193788	2.793452541042394
Solyc06g065970.1.1	4.668372015749903	5.911645222430135	3.1562859851407854	1.258837992960001	2.1344738762040634	2.0833539078091965
Solyc01g109250.2.1	3.6698631356398637	3.4085480945103064	2.3566955830692846	5.008335593582324	4.511522724254695	4.578480276633805
Solyc06g071960.3.1	6.641405229478237	6.705136306449175	6.261710327532317	5.348835627453203	5.5506592078178425	5.31968794834947
Solyc01g090560.3.1	0.9761626914893465	1.1244095120812163	0.8933992635370903	3.929094996741834	3.3161728675922553	4.453704056850962
Solyc02g079200.1.1	4.521975014520045	4.703120438830903	5.245692018076345	3.395231294921965	4.2307109059766335	3.848858067076011
Solyc09g015380.1.1	1.7912357494990474	1.150772800821016	1.2273110822088984	-4.169971225779785	-1.4746718012355378	-3.231484242466725
Solyc06g083800.3.1	0.7230657749124086	1.274819830518817	0.3760613916714119	2.2756452829468197	1.808109753518034	2.242006251990321
Solyc02g092070.3.1	3.570215128283349	3.94304024922099	3.411860569857155	4.558391698190904	4.993747632257178	4.530381636562682
Solyc06g074820.3.1	10.24997345665115	10.714942279133526	10.397095502062871	8.161086610032452	8.104243833090958	8.37333725460255
Solyc07g064410.1.1	4.200183303839895	4.286142960712646	4.671236054791522	2.5649406362141205	3.0874150937202702	2.6428240074070537
Solyc12g044920.2.1	1.2205736927396758	1.3423942703693854	0.34401241129904014	1.9096089452457767	2.3617255586168215	2.422447856502175
Solyc12g100010.1.1	4.188099479876747	3.540667245387053	3.0918614182589064	1.9241475481234198	2.031864629657863	1.218672622337213
Solyc03g098790.2.1	11.160028136487547	9.252252013967569	7.20038908216127	13.686968019913275	13.021557591471977	13.476510241830391
Solyc04g077270.3.1	5.447597772965067	4.600071274908241	4.8395832807853925	4.486642463708536	3.960206766397336	3.3805838470861267
Solyc07g062713.1.1	3.5311192627687946	3.640835263119225	3.7619594852016376	0.1363917563193887	-0.0809191734207709	-0.3896240930678693
Solyc06g068010.3.1	6.445857258886755	6.514411679134019	6.962110156134982	5.0304693762075665	5.496806004137625	5.0928349215141075
Solyc11g045610.2.1	1.5672958998694633	0.9301328343503402	1.0293250064427062	4.011438098831217	3.674107046954178	3.9595018368466004
Solyc03g097170.3.1	3.6077677544500504	3.388953383356331	3.019853970489667	2.488900150769853	2.143929302246086	2.1808266991149767
Solyc01g005000.3.1	3.9536146693263645	3.850757840987011	4.098411034059952	4.279519999456033	5.026194907193723	5.686773575705774
Solyc01g080100.3.1	3.258420890092358	3.5447402672714703	3.698787739325678	1.3226712474258349	0.37088278458899215	0.12353695151985823
Solyc05g051220.3.1	3.1076344940158744	3.365474405135169	3.4590953696510027	1.090047586265218	1.6223646709189188	1.5058130196811506
Solyc10g081980.2.1	3.32097106722824	2.7389173442068477	2.1360364875379756	4.380393547346506	3.797896801961265	3.457568088986242
Solyc04g081690.2.1	0.024627798648342417	0.7675556294401188	0.37891504031960127	1.560339794396909	1.4764602408331549	1.473423264218946
Solyc02g077420.3.1	3.3505426166955563	3.96554854074878	2.853770798532264	4.942663001993407	4.984784534309969	5.798528441610856
Solyc04g072895.1.1	2.0173364278588313	3.0367443579908566	1.4600365521988758	4.326887173248288	3.8846886422612514	3.978670408666417
Solyc04g063350.3.1	3.061183112786846	2.451362146864251	1.9021174684375604	6.438683722331232	5.375804233215697	6.078821349839685
Solyc01g096740.3.1	4.9548808720677755	4.522631029811342	4.6126268916105495	5.813276510238386	5.831932634060911	5.563950449824153
Solyc04g051247.1.1	1.162946706909825	1.7835945641122541	1.3780815932472226	-0.39660846043895115	0.19124635437738136	-0.0750975792726248
Solyc06g069490.3.1	3.35043830706675	3.2842950335444154	3.584554332959454	4.394760261548818	4.568178354164742	4.94513677429393
Solyc10g085610.2.1	0.6423447986304867	1.3940094077606489	1.1337828237314012	3.3352137774369277	3.474753796886766	3.4334885652330067
Solyc10g005960.1.1	7.391933798306091	7.633177606282922	7.149534281638173	6.32102805430595	6.166255879079925	6.073176420422249
Solyc05g016180.3.1	-0.42166291029100944	0.2993539553363797	0.5596930112807029	1.645574934683645	1.1453870462611646	1.705550157257002
Solyc11g071400.1.1	1.2031468138419197	1.5846973559059374	0.9814690117530233	2.904279384830372	2.647309369015584	2.95715827304711
Solyc03g005770.2.1	10.992036142453276	10.777255984646468	11.868144958362704	9.236718770609519	9.84873836459575	9.996924858367153
Solyc03g113960.3.1	1.4041636257206402	1.744606432959419	1.2318321277196622	0.5119469370445209	0.746185331731001	-0.35960328404717096
Solyc08g083350.3.1	7.341484369888313	7.438354015872075	7.20263083850315	5.8923464960722045	6.201883074369518	5.905948867046436
Solyc07g056270.3.1	5.5707134962254505	5.827667950223062	5.794570280180646	4.494101929090973	4.945535588704594	4.760126079874358
Solyc07g063600.3.1	9.595425926434642	9.503177933973168	10.119979305638992	7.874463374183022	8.256969846879137	8.424924765711909
Solyc09g010566.1.1	1.4037575255901098	2.534817734199756	1.610836540674058	3.7798281634625632	3.6491990551810773	3.9046721397133948
Solyc08g082135.1.1	-0.8472099846785316	-0.9960320635919157	-0.40138935624270305	0.3754472840867617	0.20065100865617977	0.9771994444011983
Solyc04g082050.3.1	4.214176823594376	4.858127902110282	5.133576473747263	6.227083094139203	6.622527407070338	6.2952636525856835
Solyc01g056780.3.1	7.580324272051277	7.605881333198609	7.101420277055503	5.830888645696671	6.478253109825897	5.955824377849222
Solyc05g051200.1.1	4.667258973486864	3.9653360085886393	4.701582279561334	2.9772613533010355	2.577730797818134	2.599586655450097
Solyc06g082760.3.1	5.841365697401036	5.861646671283198	4.803562559259579	3.8655079336570366	3.9308245217935123	3.5905579802736223
Solyc11g051170.2.1	3.8579970344363246	3.725195043051606	3.332383049790907	2.155926740346077	2.289258113771375	1.7373187759599833
Solyc07g045440.1.1	6.7939858492849705	7.486004966875715	6.465654779551238	5.7289077066796565	5.161088383380296	5.959413772647853
Solyc03g097120.3.1	4.200908513168557	4.041381218438606	4.5959158988708335	5.558623502363201	5.550374421325565	5.64582428486913
Solyc06g008210.3.1	3.3508313673271277	3.468447347899985	3.1554452156205524	2.4593331004753947	1.9369130594246275	2.4133957303701488
Solyc08g083130.3.1	-5.466139420112879	-3.0530376978454488	-2.101306800008547	2.831344437744739	2.723472177402693	2.2072904945322223
Solyc03g025925.1.1	0.21688969119953638	1.067604008048405	1.4628713980342805	1.9755111796910383	1.8605211359679419	1.9632561117479594
Solyc09g092270.3.1	5.491509196185892	5.59193651560812	5.884845072560709	6.9578240020455056	6.858157444514258	7.0537828924703865
Solyc10g006740.3.1	2.5946985948420105	2.828820799822109	2.179561664056375	3.992554224073649	3.4901685660487267	3.507899601418609
Solyc11g013330.2.1	0.41626151959241536	1.282191067104206	0.8701636524710163	-0.39669840402920226	-0.732577834700742	-0.28182457820456425
Solyc02g080230.3.1	1.9163604379477668	2.8130185175971976	2.3001199309467277	1.258834513286211	1.078822070879066	0.743188745331727
Solyc01g095960.3.1	-2.296379377859779	-5.376865131902551	-5.281764585486946	1.2789835278589035	1.5682266624317927	2.3086243473375267
Solyc06g066530.1.1	0.36661455062871684	0.03766938238694939	1.2238456398628461	-3.432230144878945	-2.7560216586971538	-2.090588521531341
Solyc02g080410.3.1	4.439383842533633	4.288165436047326	5.10665200654934	3.6382386443995007	3.709495528297916	3.3200135475961337
Solyc01g006540.3.1	3.6345803691205774	3.2159912654429332	3.9038239151568073	6.009581512471385	5.912605180963383	6.8703174391618544
Solyc02g082070.3.1	0.599735270052015	0.352147008294138	0.6036048935018377	1.7770503530964306	1.3514343752153921	1.5923288834123575
Solyc07g061800.3.1	4.80120639703095	3.234866007594116	2.7088267154602055	6.6542695876032685	6.940010914378098	6.02576184734964
Solyc05g007490.3.1	5.975271711510841	6.031038859669877	5.928447162064332	4.808091209330186	4.654024078678776	4.922882154026136
Solyc10g075020.2.1	6.579661608806467	6.673366929576523	6.057397142213459	5.118859191951621	5.465160781148833	5.041761157466362
Solyc01g112070.3.1	2.8051309127402373	2.8865622275338576	3.193158082383179	1.3436196833074976	1.4419333545240947	-0.28235290085834347
Solyc03g005260.3.1	8.734654818912356	8.570597137485052	8.841979261387829	6.823190826748633	7.519636472962449	7.225550561833961
Solyc01g110000.3.1	7.206560668457934	7.489943847394547	8.195868519598577	4.965034369629918	6.379857573037557	5.009953757536487
